Student_ID,Age,Gender,University_Year,Major,CGPA,Attendance_Percentage,Study_Hours_Per_Week,Projects_Completed,Certifications_Count,Internships,Communication_Skills,Teamwork,Problem_Solving,Interest_Domain,Skill_AWS,Skill_Adobe_XD,Skill_Agile,Skill_Ansible,Skill_Azure,Skill_CI_CD,Skill_Cybersecurity,Skill_Data_Analysis,Skill_Django,Skill_Docker,Skill_Elasticsearch,Skill_FastAPI,Skill_Figma,Skill_Flutter,Skill_GCP,Skill_Git,Skill_GraphQL,Skill_JavaScript,Skill_Kubernetes,Skill_Laravel,Skill_Linux,Skill_Machine_Learning,Skill_MongoDB,Skill_MySQL,Skill_Networking,Skill_Node.js,Skill_NumPy,Skill_PHP,Skill_Pandas,Skill_PostgreSQL,Skill_PyTorch,Skill_Python,Skill_REST_APIs,Skill_React,Skill_React_Native,Skill_Redis,Skill_SQL,Skill_Scrum,Skill_TensorFlow,Skill_Terraform,Skill_TypeScript,Career_Field,Total_Skills,Average_Skill_Level,Experience_Score,Soft_Skill_Score,Academic_Strength
SS00083,23,Female,Junior,Artificial Intelligence,2.21,77,22,7,3,3,3,7,7,Systems & Networking,2,4,1,3,0,2,4,3,0,3,3,2,3,0,2,8,4,3,0,0,7,2,2,0,7,2,2,3,1,1,4,0,1,4,1,2,1,0,2,0,2,IT Support Engineer,32,2.84,13,5.67,0.39
SS00084,21,Male,Junior,Electrical Engineering,2.91,74,28,4,0,2,5,6,9,Systems & Networking,1,0,3,0,0,3,3,2,0,0,1,0,0,3,5,6,3,0,3,0,7,1,4,0,8,1,1,1,0,2,2,7,2,3,4,0,4,0,3,3,0,Embedded Systems Engineer,27,3.19,6,6.67,0.538
SS00085,22,Male,Freshman,Artificial Intelligence,3.16,64,18,7,0,1,7,7,2,Cybersecurity,2,1,3,0,3,0,10,2,3,0,3,2,0,1,6,4,1,0,0,0,4,3,2,5,5,2,0,1,1,1,2,8,4,0,2,3,4,0,3,2,0,Penetration Tester,30,3.1,8,5.33,0.434
SS00086,20,Male,Junior,Electrical Engineering,3.71,85,14,7,2,2,8,7,6,Cybersecurity,1,0,3,4,4,3,7,0,4,3,0,3,3,4,2,0,1,0,2,1,10,4,4,3,6,1,1,2,3,2,1,6,0,4,6,4,5,3,4,1,3,Cybersecurity Analyst,35,3.37,11,7.0,0.624
SS00087,23,Female,Sophomore,Artificial Intelligence,2.67,91,18,10,1,2,9,4,7,Data & AI,2,1,2,0,1,2,4,0,5,7,0,0,2,0,1,1,4,4,1,1,0,3,0,4,3,3,4,0,5,1,6,5,2,2,0,2,4,5,7,3,1,Machine Learning Engineer,32,3.06,13,6.67,0.522
SS00088,23,Female,Senior,Computer Science,3.74,88,29,5,1,0,7,8,10,Systems & Networking,2,4,1,2,1,0,4,6,0,4,0,2,5,1,2,4,0,0,3,3,6,2,1,3,7,0,4,1,0,1,0,0,2,2,2,2,0,2,1,0,0,IT Support Engineer,29,2.76,6,8.33,0.773
SS00089,21,Male,Freshman,Data Science,2.67,79,23,6,1,1,7,8,6,Cloud & Infrastructure,3,0,2,6,1,7,0,3,3,7,2,3,3,3,0,5,1,0,2,5,4,3,3,6,3,4,0,4,3,2,1,6,4,2,1,0,2,6,1,0,4,Automation Engineer,34,3.38,8,7.0,0.488
SS00090,21,Male,Junior,Artificial Intelligence,2.79,68,25,8,1,0,7,6,9,Data & AI,2,5,3,1,1,1,3,6,1,4,2,4,3,0,2,4,0,3,2,0,2,5,0,2,0,0,10,3,5,5,5,6,0,2,5,0,3,4,9,0,3,Data Scientist,32,3.62,9,7.33,0.455
SS00091,19,Female,Freshman,Electrical Engineering,3.46,72,11,8,0,2,6,6,9,Cloud & Infrastructure,0,1,2,7,6,3,0,6,3,6,2,2,1,2,3,10,4,5,0,1,2,0,4,3,1,1,4,0,4,1,3,7,6,0,1,0,0,8,5,3,2,Automation Engineer,33,3.61,10,7.0,0.476
SS00092,23,Female,Senior,Electrical Engineering,3.05,73,15,8,0,1,5,4,6,Software Development,4,0,4,1,0,3,4,7,5,3,1,8,0,0,0,7,1,3,4,3,5,3,5,5,1,8,5,3,0,5,4,6,7,3,3,2,6,1,4,3,1,Backend Developer,35,3.94,9,5.0,0.447
SS00093,24,Male,Freshman,Artificial Intelligence,2.78,78,21,7,0,0,5,10,9,Software Development,4,4,0,1,3,3,4,3,8,2,5,6,2,0,0,7,0,2,5,5,6,5,10,3,0,5,5,2,2,6,1,7,5,2,5,0,4,3,5,1,0,Backend Developer,34,4.15,7,8.0,0.483
SS00094,19,Female,Junior,Information Technology,3.1,87,21,6,1,1,5,6,3,Systems & Networking,3,3,0,0,4,0,2,5,1,1,1,6,3,2,1,8,3,0,3,1,7,0,1,0,5,3,1,0,6,0,4,4,3,1,1,2,2,0,0,0,2,Embedded Systems Engineer,30,2.97,8,4.67,0.593
SS00095,23,Female,Senior,Artificial Intelligence,2.78,92,25,4,0,0,10,5,8,Web Development,6,1,0,5,3,3,0,2,2,1,0,7,3,3,4,8,0,9,4,1,3,1,7,3,5,6,3,6,1,2,6,3,4,5,3,3,7,6,1,2,4,Full Stack Developer,37,3.86,4,7.67,0.605
SS00096,18,Female,Freshman,Cybersecurity,2.8,75,24,6,0,1,5,9,7,Cybersecurity,1,4,6,3,2,2,3,3,2,3,0,1,1,4,1,6,3,0,2,0,3,5,3,3,7,0,1,3,0,0,1,6,2,3,3,2,4,0,3,3,0,Penetration Tester,33,3.0,7,7.0,0.493
SS00097,20,Male,Sophomore,Electrical Engineering,3.13,77,9,5,2,1,7,7,8,Data & AI,0,1,3,5,1,3,0,6,1,8,2,7,2,1,3,3,1,0,1,4,0,6,4,2,6,0,5,0,10,0,4,6,0,1,2,3,1,2,6,0,0,Machine Learning Engineer,31,3.55,8,7.33,0.435
SS00098,22,Female,Junior,Cybersecurity,2.97,87,20,7,2,2,9,6,4,Cybersecurity,0,3,3,1,5,1,6,3,2,0,2,1,4,2,2,0,1,4,0,2,5,0,2,2,10,1,2,0,3,3,5,8,3,1,2,2,8,3,1,0,4,Cybersecurity Analyst,34,3.15,11,6.33,0.563
SS00099,21,Male,Senior,Cybersecurity,2.79,91,18,4,3,3,8,10,4,Cybersecurity,0,1,2,2,0,0,6,0,0,0,0,2,1,1,3,3,2,2,0,0,4,1,3,5,6,3,0,1,1,5,3,3,3,2,5,0,7,4,0,3,0,SOC Analyst,28,3.0,10,7.33,0.542
SS00100,20,Female,Junior,Data Science,2.34,84,16,5,2,2,6,5,5,Systems & Networking,1,3,1,3,1,2,0,1,3,0,1,0,0,0,2,7,2,1,1,3,7,1,4,6,5,3,8,2,2,2,3,3,0,2,0,1,0,2,0,1,4,IT Support Engineer,32,2.75,9,5.33,0.406
SS00101,22,Female,Senior,Artificial Intelligence,3.84,94,23,3,1,0,6,9,10,Business & Analytics,5,6,7,0,1,4,0,6,2,0,4,3,6,3,0,3,4,4,0,0,0,5,3,5,2,2,0,2,2,6,0,0,0,0,1,0,8,5,2,6,3,Business Analyst,28,3.93,4,8.33,0.777
SS00102,19,Female,Sophomore,Business Analytics,3.14,71,10,9,1,2,6,8,6,Software Development,2,3,8,5,0,0,3,0,0,6,0,1,2,4,0,7,0,8,0,5,0,0,0,1,4,0,0,4,0,1,1,7,6,0,2,0,5,4,3,5,8,Software Engineer,25,4.2,12,6.67,0.408
SS00103,23,Male,Freshman,Software Engineering,3.0,93,15,7,0,2,4,7,7,Software Development,0,0,9,3,1,2,1,2,0,3,2,2,0,3,0,6,2,10,2,0,1,3,0,3,2,4,1,1,3,2,2,9,8,0,3,3,9,0,2,2,5,Software Engineer,32,3.47,9,6.0,0.564
SS00104,22,Female,Freshman,Artificial Intelligence,2.69,87,11,4,2,1,9,8,6,Cybersecurity,3,1,2,2,5,0,10,1,0,1,8,4,3,3,0,2,2,5,2,1,5,2,2,0,7,2,4,4,2,0,0,10,2,5,3,3,4,0,2,0,1,Penetration Tester,33,3.42,7,7.67,0.442
SS00105,22,Male,Junior,Artificial Intelligence,2.69,72,28,6,3,0,10,7,8,Data & AI,4,0,0,1,0,1,1,2,4,7,2,0,2,1,3,0,0,2,6,1,2,8,3,3,2,2,5,3,7,3,6,8,4,0,1,4,1,3,7,2,2,AI Engineer,34,3.32,9,8.33,0.489
SS00106,22,Female,Sophomore,Information Technology,2.49,77,14,6,2,1,8,5,6,Cybersecurity,0,4,3,4,1,2,7,1,2,5,0,0,0,2,2,3,2,2,3,2,8,2,5,7,8,2,3,0,2,0,3,6,1,0,0,3,0,4,0,3,0,Penetration Tester,30,3.4,9,6.33,0.37
SS00107,21,Male,Sophomore,Information Technology,3.81,85,26,6,0,1,7,10,7,Cybersecurity,1,3,3,4,1,5,7,3,4,0,0,0,4,1,6,2,0,0,2,3,5,3,3,1,10,1,0,0,4,2,1,4,1,7,0,1,5,4,1,2,3,Penetration Tester,33,3.24,7,8.0,0.741
SS00108,21,Female,Freshman,Business Analytics,3.07,100,23,6,1,2,6,6,8,Systems & Networking,4,1,0,6,2,0,3,4,2,4,4,0,0,4,0,6,0,1,1,1,6,0,6,6,5,5,1,2,2,0,4,7,1,0,0,0,2,0,1,5,4,Embedded Systems Engineer,29,3.45,9,6.67,0.687
SS00109,22,Female,Sophomore,Software Engineering,2.36,76,7,7,4,0,6,8,5,Software Development,5,3,5,0,0,2,3,2,2,2,4,0,2,0,0,9,0,6,6,3,1,1,0,4,4,3,3,0,0,3,4,9,6,1,1,3,6,2,3,1,9,Software Engineer,32,3.69,11,6.33,0.284
SS00110,21,Male,Sophomore,Computer Science,2.93,94,12,7,1,1,5,10,4,Cybersecurity,0,4,0,4,2,2,6,4,0,3,4,3,6,1,4,2,4,2,1,4,6,0,1,3,9,2,4,0,1,1,2,2,3,1,2,2,5,2,2,1,2,SOC Analyst,36,2.97,9,6.33,0.534
SS00111,20,Female,Junior,Software Engineering,3.63,86,15,5,2,2,6,8,4,Cloud & Infrastructure,6,1,3,0,7,5,4,1,3,7,5,0,4,1,6,0,0,1,5,2,8,1,5,1,1,1,3,3,3,2,0,1,5,4,2,1,2,1,4,5,4,Cloud Engineer,36,3.28,9,6.0,0.625
SS00112,19,Male,Senior,Electrical Engineering,2.63,91,15,6,1,0,7,5,6,Systems & Networking,3,0,0,5,3,1,0,0,4,2,1,3,0,5,5,6,1,0,0,0,7,1,0,1,8,3,0,2,0,4,3,5,0,1,0,2,1,4,0,1,0,Embedded Systems Engineer,26,3.15,7,6.0,0.49
SS00113,25,Male,Freshman,Software Engineering,3.09,95,13,5,1,0,7,7,8,Cloud & Infrastructure,7,3,0,6,7,7,1,3,0,5,2,0,2,0,6,1,0,1,9,0,6,5,0,5,1,2,4,1,3,4,0,0,1,1,0,1,0,1,4,4,1,DevOps Engineer,30,3.47,6,7.33,0.575
SS00114,23,Male,Senior,Electrical Engineering,3.05,68,32,7,1,1,6,7,6,Cloud & Infrastructure,7,0,3,3,9,4,0,3,0,8,1,0,2,0,4,1,2,1,4,0,7,3,2,4,3,0,1,0,2,4,3,5,1,4,1,5,2,3,5,6,2,Cloud Engineer,33,3.48,9,6.33,0.557
SS00115,22,Male,Freshman,Artificial Intelligence,3.31,75,16,10,1,1,2,6,3,Web Development,5,4,2,2,1,4,2,0,4,5,0,7,0,0,0,7,0,5,0,2,2,4,9,4,1,4,0,4,3,1,0,0,7,7,4,1,6,4,0,2,6,Full Stack Developer,30,3.97,12,3.67,0.511
SS00116,21,Other,Freshman,Artificial Intelligence,2.47,82,22,7,3,1,6,4,5,Software Development,2,2,0,1,3,0,0,1,8,5,3,8,2,0,3,7,3,0,3,2,2,2,6,3,1,4,0,2,1,4,2,7,6,2,4,4,7,2,2,2,1,Backend Developer,35,3.34,11,5.0,0.465
SS00117,23,Male,Junior,Computer Science,3.09,73,13,5,2,1,5,5,5,Cybersecurity,1,2,2,2,4,1,6,0,0,0,2,0,3,4,2,0,2,6,5,0,4,0,0,2,6,0,4,3,0,4,3,3,1,1,0,4,5,0,0,5,0,SOC Analyst,27,3.22,8,5.0,0.437
SS00118,22,Male,Junior,Software Engineering,4.0,72,27,7,1,0,7,5,8,Software Development,1,0,4,2,2,5,4,3,7,2,2,7,5,7,2,3,0,5,3,3,1,0,9,0,3,5,1,4,1,6,2,5,4,3,1,3,8,4,0,0,3,Backend Developer,35,3.71,8,6.67,0.699
SS00119,21,Male,Freshman,Cybersecurity,3.31,89,26,9,0,3,8,1,5,Cybersecurity,0,2,0,0,1,4,7,3,3,0,2,0,1,2,2,0,0,2,3,1,6,4,0,5,5,4,3,7,0,0,4,4,3,4,3,2,7,3,3,0,5,Cybersecurity Analyst,30,3.5,12,4.67,0.682
SS00120,19,Male,Freshman,Computer Science,3.07,71,15,9,0,0,8,8,6,Cloud & Infrastructure,0,5,1,7,4,10,0,3,0,6,0,0,2,0,4,7,3,1,1,2,0,1,0,0,0,4,0,4,4,0,0,10,5,2,2,1,3,6,0,0,2,Automation Engineer,26,3.85,9,7.33,0.438
SS00121,22,Male,Sophomore,Data Science,3.85,77,28,5,0,2,8,3,8,Cybersecurity,2,1,1,0,3,0,6,3,0,0,4,2,0,2,3,4,0,0,3,3,5,0,1,2,7,0,2,0,0,2,2,8,0,2,0,1,7,3,3,3,1,Cybersecurity Analyst,28,3.07,7,6.33,0.714
SS00122,23,Female,Sophomore,Software Engineering,2.47,72,6,10,1,1,5,9,4,Systems & Networking,1,1,3,1,2,3,3,0,3,1,3,3,5,5,4,9,2,2,4,3,6,3,2,0,9,2,6,0,1,2,4,3,2,0,0,2,0,1,3,0,5,IT Support Engineer,34,3.21,12,6.0,0.269
SS00123,22,Female,Freshman,Data Science,3.92,76,23,7,1,3,9,5,5,Business & Analytics,1,3,5,4,2,5,1,5,6,3,0,5,0,1,4,5,0,5,4,0,1,5,0,9,3,3,7,6,10,6,3,6,0,2,4,0,8,0,2,4,0,Data Analyst,32,4.31,11,6.33,0.677
SS00124,23,Female,Sophomore,Electrical Engineering,2.98,71,12,6,2,2,10,5,8,Cloud & Infrastructure,6,2,3,3,6,1,1,0,2,6,3,2,4,2,6,2,3,0,6,0,7,3,2,0,0,1,1,2,1,5,0,2,3,3,3,4,1,0,0,6,0,Cloud Engineer,32,3.19,10,7.67,0.398
SS00125,22,Male,Senior,Business Analytics,2.54,92,13,7,2,1,8,3,7,Data & AI,1,0,4,0,1,3,2,6,0,4,3,6,1,0,4,1,3,5,3,2,2,4,4,4,3,0,7,5,6,4,7,8,1,2,3,0,7,0,6,3,4,Data Scientist,34,3.79,10,6.0,0.465
SS00126,22,Male,Freshman,Information Technology,3.0,90,18,6,0,0,10,10,6,Business & Analytics,1,1,6,0,2,5,2,7,0,1,4,4,4,4,3,3,2,1,2,2,3,2,6,5,3,2,2,0,4,3,3,2,1,2,3,0,8,10,3,1,1,Business Analyst,37,3.19,6,8.67,0.57
SS00127,25,Male,Sophomore,Computer Science,3.55,96,20,4,1,1,6,7,5,Data & AI,0,2,1,0,1,0,4,2,5,6,1,3,3,3,0,0,1,5,0,1,3,8,3,2,0,0,9,3,5,4,9,7,3,4,0,6,4,3,7,3,0,AI Engineer,31,3.9,6,6.0,0.717
SS00128,19,Female,Senior,Business Analytics,4.0,87,23,6,1,0,8,5,9,Business & Analytics,0,0,4,0,4,0,5,5,0,3,2,4,0,1,1,0,3,4,1,5,0,5,3,5,6,1,9,2,7,8,3,1,3,3,2,1,7,6,1,4,1,Data Analyst,33,3.64,7,7.33,0.76
SS00129,22,Male,Senior,Artificial Intelligence,3.04,70,29,5,2,0,5,7,7,Software Development,3,5,8,4,1,1,5,3,2,0,4,0,0,2,0,8,3,6,1,2,0,2,1,2,1,1,2,3,1,3,3,5,8,6,2,1,6,3,3,0,5,Software Engineer,35,3.31,7,6.33,0.543
SS00130,20,Male,Freshman,Computer Science,3.8,100,21,8,1,2,6,8,6,Data & AI,1,3,4,1,0,4,2,5,0,7,6,1,1,2,1,1,1,1,4,3,2,8,1,0,1,2,5,1,6,6,2,6,5,2,3,2,0,0,7,0,0,Machine Learning Engineer,34,3.15,11,6.67,0.792
SS00131,19,Male,Junior,Cybersecurity,3.11,74,29,7,1,0,6,9,7,Systems & Networking,1,1,5,4,0,2,4,0,0,0,4,1,2,1,0,5,0,3,5,2,4,3,4,4,7,1,2,4,3,1,1,1,0,5,0,3,0,1,2,3,1,IT Support Engineer,32,2.81,8,7.33,0.58
SS00132,20,Male,Freshman,Artificial Intelligence,3.14,66,23,6,1,1,7,8,8,Systems & Networking,3,3,0,2,4,4,3,1,3,3,2,2,1,0,1,6,0,5,4,0,5,1,1,2,5,4,2,1,2,1,0,2,1,0,4,3,7,3,1,0,1,IT Support Engineer,34,2.74,8,7.67,0.484
SS00133,22,Female,Junior,Software Engineering,3.12,70,15,5,0,1,8,6,8,Cybersecurity,0,6,0,1,7,3,3,1,1,2,2,3,0,1,2,0,4,0,2,2,5,2,0,1,7,0,3,2,3,2,0,7,3,0,0,1,1,2,1,2,4,Penetration Tester,31,2.77,6,7.33,0.44
SS00134,22,Female,Sophomore,Cybersecurity,3.18,88,24,5,3,2,6,6,8,Systems & Networking,4,0,3,4,4,0,0,4,0,1,5,2,0,0,2,5,1,2,4,3,6,4,1,0,6,5,2,2,5,0,0,4,3,2,5,2,1,2,2,0,7,Embedded Systems Engineer,31,3.32,10,6.67,0.638
SS00135,23,Female,Freshman,Software Engineering,3.6,84,23,6,0,1,7,8,8,Business & Analytics,0,2,4,4,2,4,2,8,0,0,3,5,3,1,0,1,4,1,4,3,5,2,2,8,0,1,4,0,10,8,0,4,0,3,3,5,6,0,0,2,3,Data Analyst,31,3.77,7,7.67,0.674
SS00136,18,Male,Freshman,Information Technology,2.86,100,17,6,0,2,10,4,6,Cybersecurity,4,3,0,1,3,2,8,1,0,6,0,1,2,4,3,6,2,0,1,1,7,0,3,3,5,4,0,0,2,0,3,2,0,5,0,1,4,0,3,4,3,Penetration Tester,30,3.23,8,6.67,0.602
SS00137,21,Male,Freshman,Artificial Intelligence,3.34,65,16,9,4,0,5,5,10,Cloud & Infrastructure,0,2,5,8,3,7,0,3,6,6,1,1,3,2,4,7,1,2,1,5,3,0,0,3,2,2,1,3,1,3,3,9,1,2,0,5,0,9,2,3,1,Automation Engineer,35,3.43,13,6.67,0.453
SS00138,20,Female,Junior,Software Engineering,3.13,85,14,6,1,2,8,5,7,Business & Analytics,1,5,1,3,0,7,5,6,0,2,0,3,3,0,4,3,4,2,0,4,1,0,5,10,2,6,7,1,6,9,0,3,1,1,4,1,6,4,5,3,0,Data Analyst,33,3.88,9,6.67,0.527
SS00139,21,Male,Freshman,Electrical Engineering,3.04,66,26,8,1,1,6,6,6,Software Development,4,5,7,1,0,1,2,0,2,0,4,3,1,2,0,5,1,6,2,2,0,2,0,0,8,0,0,0,0,1,5,6,6,4,1,2,5,5,4,1,6,Software Engineer,30,3.47,10,6.0,0.493
SS00140,21,Female,Junior,Computer Science,2.31,79,22,5,1,2,6,7,10,Software Development,4,3,6,0,0,2,0,0,1,1,1,3,2,1,2,5,2,7,0,4,0,2,4,4,2,1,4,3,1,0,0,7,7,4,3,4,6,4,1,3,4,Software Engineer,33,3.27,8,7.67,0.42
SS00141,19,Male,Junior,Business Analytics,3.06,88,15,11,2,0,7,4,9,Software Development,2,0,3,2,4,1,4,3,7,5,2,6,2,1,3,9,2,2,3,4,1,2,8,2,0,8,3,3,0,7,3,5,6,4,0,1,5,5,3,1,1,Backend Developer,37,3.59,13,6.67,0.543
SS00142,21,Female,Junior,Computer Science,3.94,87,16,7,1,0,7,8,4,Cybersecurity,0,3,0,0,0,2,8,2,1,0,2,3,7,1,0,2,1,4,0,1,8,2,4,1,9,0,0,4,2,4,2,7,0,2,5,2,8,3,0,4,1,Cybersecurity Analyst,30,3.5,8,6.33,0.692
SS00143,19,Female,Sophomore,Electrical Engineering,2.99,69,17,3,3,0,6,6,5,Cloud & Infrastructure,3,2,1,6,2,5,0,1,3,10,1,0,0,3,0,5,3,3,0,0,4,4,0,0,2,1,2,3,0,1,0,5,3,2,0,3,1,8,0,0,2,Automation Engineer,28,3.18,6,5.67,0.428
SS00144,18,Male,Senior,Artificial Intelligence,3.28,96,20,4,2,4,5,5,6,Systems & Networking,3,0,0,1,2,1,0,0,4,3,2,3,0,0,2,5,2,0,0,3,8,1,0,0,10,2,1,1,0,3,6,0,7,2,5,2,2,5,3,3,0,IT Support Engineer,28,3.29,10,5.33,0.672
SS00145,19,Male,Freshman,Electrical Engineering,3.04,89,26,8,3,0,4,6,7,Business & Analytics,2,0,6,0,0,3,2,8,2,2,0,4,0,0,1,0,1,0,1,0,4,3,0,6,3,1,0,2,0,0,2,4,6,5,2,6,8,5,2,0,0,Business Analyst,26,3.5,11,5.67,0.637
SS00146,24,Other,Senior,Information Technology,2.94,63,24,6,5,0,5,4,6,Web Development,0,2,7,4,0,3,0,0,2,3,3,3,3,0,2,8,3,7,2,2,0,4,7,3,0,9,0,7,6,0,3,0,6,6,3,2,5,3,1,0,6,Full Stack Developer,30,4.17,11,5.0,0.441
SS00147,19,Female,Junior,Data Science,3.49,73,16,9,1,1,6,6,7,Cloud & Infrastructure,6,4,1,7,5,8,1,3,1,7,3,2,0,4,6,3,3,1,8,0,7,2,1,2,0,2,3,2,5,2,2,0,5,0,2,1,2,0,4,5,4,DevOps Engineer,35,3.54,11,6.33,0.529
SS00148,23,Female,Senior,Cybersecurity,2.93,78,12,12,0,4,5,2,7,Data & AI,4,0,1,3,2,3,2,3,1,7,0,4,1,4,1,2,1,0,0,0,1,7,4,1,0,0,7,5,9,3,8,9,2,3,1,0,0,2,7,6,2,AI Engineer,32,3.62,16,4.67,0.433
SS00149,24,Male,Sophomore,Information Technology,2.76,77,23,4,2,2,7,7,5,Systems & Networking,1,1,2,5,0,4,0,2,0,6,1,3,3,0,2,9,0,3,1,4,9,0,0,1,9,3,0,3,0,4,3,5,2,4,0,2,0,2,3,6,2,Embedded Systems Engineer,30,3.5,8,6.33,0.49
SS00150,18,Female,Senior,Electrical Engineering,3.42,98,18,4,0,3,8,6,9,Business & Analytics,0,3,6,4,4,2,1,8,3,0,0,1,5,4,0,0,4,0,3,1,5,0,4,7,2,0,0,1,2,0,0,3,3,2,3,0,6,9,2,2,6,Business Analyst,29,3.66,7,7.67,0.691
SS00151,20,Male,Junior,Information Technology,3.2,98,13,6,1,1,10,4,8,Cloud & Infrastructure,2,5,2,8,2,8,0,2,0,7,3,3,3,1,0,3,2,4,2,2,2,1,2,1,0,2,2,6,0,1,1,6,3,6,1,3,0,6,5,2,3,Automation Engineer,35,3.2,8,7.33,0.612
SS00152,20,Male,Senior,Computer Science,2.89,69,24,9,2,1,7,8,5,Data & AI,0,2,1,3,2,1,0,8,1,1,0,0,5,3,3,1,0,6,3,2,1,3,4,0,3,3,7,3,9,0,7,6,0,2,4,5,10,0,9,2,5,Data Scientist,32,3.91,12,6.67,0.47
SS00153,19,Male,Freshman,Computer Science,3.43,89,20,8,1,0,3,8,6,Data & AI,3,3,3,0,0,1,0,7,4,2,2,1,4,0,0,5,0,3,3,0,0,9,0,0,1,0,8,0,4,4,5,5,3,2,4,3,6,4,7,1,2,Data Scientist,29,3.76,9,5.67,0.652
SS00154,18,Male,Junior,Data Science,3.77,77,21,5,0,1,8,6,5,Systems & Networking,0,6,0,2,5,1,1,3,5,1,5,1,0,2,0,7,8,4,2,4,5,0,2,2,5,1,2,5,0,0,2,9,3,2,1,3,3,1,0,0,4,Embedded Systems Engineer,32,3.34,6,6.33,0.642
SS00155,21,Female,Senior,Data Science,3.22,70,21,8,2,1,7,6,7,Data & AI,3,0,2,3,1,2,0,3,2,8,3,1,0,0,1,4,0,0,4,4,0,5,5,2,0,4,8,3,5,3,9,8,4,5,3,1,4,0,6,3,0,AI Engineer,31,3.84,11,6.67,0.506
SS00156,23,Female,Freshman,Artificial Intelligence,3.24,69,4,5,0,1,7,6,8,Business & Analytics,3,5,1,5,0,4,3,5,2,2,3,1,1,5,2,3,1,5,0,1,5,1,5,8,1,0,7,2,9,9,0,3,3,4,3,0,6,0,1,4,2,Data Analyst,35,3.57,6,7.0,0.362
SS00157,22,Male,Senior,Business Analytics,3.42,68,18,7,3,0,8,4,6,Cloud & Infrastructure,0,3,5,6,2,5,5,3,0,3,4,1,3,2,0,5,1,0,2,3,5,3,5,1,4,1,0,0,0,4,0,9,1,0,0,2,0,8,0,0,2,Automation Engineer,28,3.5,10,6.0,0.502
SS00158,21,Male,Sophomore,Business Analytics,3.43,87,21,11,4,2,6,6,9,Software Development,0,0,5,1,3,2,0,0,7,5,0,7,0,0,2,8,3,0,1,0,1,2,8,2,5,6,0,5,3,6,3,8,7,0,1,2,7,4,1,0,7,Backend Developer,29,4.21,17,7.0,0.648
SS00159,20,Female,Senior,Software Engineering,3.02,86,29,6,3,0,5,2,3,Web Development,4,0,2,2,2,5,0,5,0,3,5,0,2,2,2,9,0,5,2,4,3,2,6,0,3,8,0,1,0,4,1,2,8,7,3,2,7,2,3,3,5,Full Stack Developer,33,3.76,9,3.33,0.64
SS00160,21,Female,Senior,Data Science,3.57,68,23,9,0,1,3,5,6,Systems & Networking,3,2,0,0,5,5,0,1,5,1,1,1,0,0,4,4,2,4,0,0,9,3,1,4,9,2,0,1,2,1,4,4,0,2,1,1,0,2,2,3,2,Embedded Systems Engineer,31,2.94,10,4.67,0.569
SS00161,21,Male,Sophomore,Software Engineering,2.95,71,15,10,1,3,5,9,6,Data & AI,2,1,7,5,0,0,0,7,5,2,3,0,3,1,0,3,2,0,5,0,3,6,5,1,0,3,9,1,8,2,6,8,0,2,2,2,5,6,9,4,5,Data Scientist,32,4.16,14,6.67,0.418
SS00162,21,Male,Senior,Computer Science,3.12,80,10,10,0,0,5,5,7,Cybersecurity,0,1,0,0,2,1,6,1,7,3,3,0,3,1,0,6,3,3,0,0,7,1,3,3,7,3,2,0,1,2,4,7,1,4,3,5,2,0,4,1,2,Penetration Tester,32,3.19,10,5.67,0.461
SS00163,21,Male,Freshman,Electrical Engineering,2.76,76,25,6,1,0,5,6,8,Web Development,4,5,0,0,1,0,7,0,3,4,2,6,1,0,0,8,1,5,3,3,2,4,7,1,3,5,0,4,1,5,4,1,7,10,3,3,6,5,4,1,10,Full Stack Developer,34,4.09,7,6.33,0.501
SS00164,20,Male,Junior,Software Engineering,2.94,86,16,5,2,2,7,7,9,Cloud & Infrastructure,1,3,2,4,4,6,1,1,1,7,0,0,0,3,1,8,2,3,0,1,2,2,1,0,0,3,3,1,3,1,4,5,2,1,2,5,2,8,2,4,3,Automation Engineer,35,2.91,9,7.67,0.519
SS00165,21,Male,Junior,Software Engineering,3.63,100,13,5,1,3,5,8,7,Cloud & Infrastructure,2,2,3,8,1,6,1,6,5,8,1,1,3,6,2,8,0,2,0,1,2,1,1,1,1,1,2,2,4,0,2,7,2,0,2,0,2,7,0,6,2,Automation Engineer,35,3.17,9,6.67,0.697
SS00166,20,Female,Senior,Information Technology,2.9,54,22,5,0,1,5,9,4,Software Development,3,4,4,1,3,1,0,4,0,1,2,1,3,1,5,6,3,8,1,0,3,2,3,1,1,6,0,3,1,1,1,5,8,5,3,2,5,3,6,1,6,Software Engineer,37,3.16,6,6.0,0.361
SS00167,18,Female,Sophomore,Electrical Engineering,2.43,79,17,4,0,0,8,9,9,Cybersecurity,0,5,1,1,1,1,8,3,1,0,2,0,2,4,2,4,0,6,4,3,6,0,2,4,5,2,3,4,3,0,4,7,0,2,0,3,2,0,1,0,1,Penetration Tester,31,3.13,4,8.67,0.398
SS00168,20,Female,Junior,Cybersecurity,4.0,79,18,10,1,2,5,4,5,Software Development,4,3,2,5,3,4,3,0,9,2,2,7,1,2,1,9,2,1,0,2,2,3,5,0,3,9,0,5,2,7,1,4,8,0,0,4,4,0,2,2,3,Backend Developer,34,3.71,13,4.67,0.668
