Student_ID,Age,Gender,University_Year,Major,CGPA,Attendance_Percentage,Study_Hours_Per_Week,Projects_Completed,Certifications_Count,Internships,Communication_Skills,Teamwork,Problem_Solving,Interest_Domain,Skill_AWS,Skill_Adobe_XD,Skill_Agile,Skill_Ansible,Skill_Azure,Skill_CI_CD,Skill_Cybersecurity,Skill_Data_Analysis,Skill_Django,Skill_Docker,Skill_Elasticsearch,Skill_FastAPI,Skill_Figma,Skill_Flutter,Skill_GCP,Skill_Git,Skill_GraphQL,Skill_JavaScript,Skill_Kubernetes,Skill_Laravel,Skill_Linux,Skill_Machine_Learning,Skill_MongoDB,Skill_MySQL,Skill_Networking,Skill_Node.js,Skill_NumPy,Skill_PHP,Skill_Pandas,Skill_PostgreSQL,Skill_PyTorch,Skill_Python,Skill_REST_APIs,Skill_React,Skill_React_Native,Skill_Redis,Skill_SQL,Skill_Scrum,Skill_TensorFlow,Skill_Terraform,Skill_TypeScript,Career_Field
SS00093,24,Male,Freshman,Artificial Intelligence,2.78,78,21,7,0,0,5,10,9,Software Development,4,4,0,1,3,3,4,3,8,2,5,6,2,0,0,7,0,2,5,5,6,5,10,3,0,5,5,2,2,6,1,7,5,2,5,0,4,3,5,1,0,Backend Developer
SS00094,19,Female,Junior,Information Technology,3.1,87,21,6,1,1,5,6,3,Systems & Networking,3,3,0,0,4,0,2,5,1,1,1,6,3,2,1,8,3,0,3,1,7,0,1,0,5,3,1,0,6,0,4,4,3,1,1,2,2,0,0,0,2,Embedded Systems Engineer
SS00095,23,Female,Senior,Artificial Intelligence,2.78,92,25,4,0,0,10,5,8,Web Development,6,1,0,5,3,3,0,2,2,1,0,7,3,3,4,8,0,9,4,1,3,1,7,3,5,6,3,6,1,2,6,3,4,5,3,3,7,6,1,2,4,Full Stack Developer
SS00096,18,Female,Freshman,Cybersecurity,2.8,75,24,6,0,1,5,9,7,Cybersecurity,1,4,6,3,2,2,3,3,2,3,0,1,1,4,1,6,3,0,2,0,3,5,3,3,7,0,1,3,0,0,1,6,2,3,3,2,4,0,3,3,0,Penetration Tester
SS00097,20,Male,Sophomore,Electrical Engineering,3.13,77,9,5,2,1,7,7,8,Data & AI,0,1,3,5,1,3,0,6,1,8,2,7,2,1,3,3,1,0,1,4,0,6,4,2,6,0,5,0,10,0,4,6,0,1,2,3,1,2,6,0,0,Machine Learning Engineer
SS00098,22,Female,Junior,Cybersecurity,2.97,87,20,7,2,2,9,6,4,Cybersecurity,0,3,3,1,5,1,6,3,2,0,2,1,4,2,2,0,1,4,0,2,5,0,2,2,10,1,2,0,3,3,5,8,3,1,2,2,8,3,1,0,4,Cybersecurity Analyst
SS00099,21,Male,Senior,Cybersecurity,2.79,91,18,4,3,3,8,10,4,Cybersecurity,0,1,2,2,0,0,6,0,0,0,0,2,1,1,3,3,2,2,0,0,4,1,3,5,6,3,0,1,1,5,3,3,3,2,5,0,7,4,0,3,0,SOC Analyst
SS00100,20,Female,Junior,Data Science,2.34,84,16,5,2,2,6,5,5,Systems & Networking,1,3,1,3,1,2,0,1,3,0,1,0,0,0,2,7,2,1,1,3,7,1,4,6,5,3,8,2,2,2,3,3,0,2,0,1,0,2,0,1,4,IT Support Engineer
SS00101,22,Female,Senior,Artificial Intelligence,3.84,94,23,3,1,0,6,9,10,Business & Analytics,5,6,7,0,1,4,0,6,2,0,4,3,6,3,0,3,4,4,0,0,0,5,3,5,2,2,0,2,2,6,0,0,0,0,1,0,8,5,2,6,3,Business Analyst
SS00102,19,Female,Sophomore,Business Analytics,3.14,71,10,9,1,2,6,8,6,Software Development,2,3,8,5,0,0,3,0,0,6,0,1,2,4,0,7,0,8,0,5,0,0,0,1,4,0,0,4,0,1,1,7,6,0,2,0,5,4,3,5,8,Software Engineer
SS00103,23,Male,Freshman,Software Engineering,3.0,93,15,7,0,2,4,7,7,Software Development,0,0,9,3,1,2,1,2,0,3,2,2,0,3,0,6,2,10,2,0,1,3,0,3,2,4,1,1,3,2,2,9,8,0,3,3,9,0,2,2,5,Software Engineer
SS00104,22,Female,Freshman,Artificial Intelligence,2.69,87,11,4,2,1,9,8,6,Cybersecurity,3,1,2,2,5,0,10,1,0,1,8,4,3,3,0,2,2,5,2,1,5,2,2,0,7,2,4,4,2,0,0,10,2,5,3,3,4,0,2,0,1,Penetration Tester
SS00105,22,Male,Junior,Artificial Intelligence,2.69,72,28,6,3,0,10,7,8,Data & AI,4,0,0,1,0,1,1,2,4,7,2,0,2,1,3,0,0,2,6,1,2,8,3,3,2,2,5,3,7,3,6,8,4,0,1,4,1,3,7,2,2,AI Engineer
SS00106,22,Female,Sophomore,Information Technology,2.49,77,14,6,2,1,8,5,6,Cybersecurity,0,4,3,4,1,2,7,1,2,5,0,0,0,2,2,3,2,2,3,2,8,2,5,7,8,2,3,0,2,0,3,6,1,0,0,3,0,4,0,3,0,Penetration Tester
SS00107,21,Male,Sophomore,Information Technology,3.81,85,26,6,0,1,7,10,7,Cybersecurity,1,3,3,4,1,5,7,3,4,0,0,0,4,1,6,2,0,0,2,3,5,3,3,1,10,1,0,0,4,2,1,4,1,7,0,1,5,4,1,2,3,Penetration Tester
SS00108,21,Female,Freshman,Business Analytics,3.07,100,23,6,1,2,6,6,8,Systems & Networking,4,1,0,6,2,0,3,4,2,4,4,0,0,4,0,6,0,1,1,1,6,0,6,6,5,5,1,2,2,0,4,7,1,0,0,0,2,0,1,5,4,Embedded Systems Engineer
SS00109,22,Female,Sophomore,Software Engineering,2.36,76,7,7,4,0,6,8,5,Software Development,5,3,5,0,0,2,3,2,2,2,4,0,2,0,0,9,0,6,6,3,1,1,0,4,4,3,3,0,0,3,4,9,6,1,1,3,6,2,3,1,9,Software Engineer
SS00110,21,Male,Sophomore,Computer Science,2.93,94,12,7,1,1,5,10,4,Cybersecurity,0,4,0,4,2,2,6,4,0,3,4,3,6,1,4,2,4,2,1,4,6,0,1,3,9,2,4,0,1,1,2,2,3,1,2,2,5,2,2,1,2,SOC Analyst
SS00111,20,Female,Junior,Software Engineering,3.63,86,15,5,2,2,6,8,4,Cloud & Infrastructure,6,1,3,0,7,5,4,1,3,7,5,0,4,1,6,0,0,1,5,2,8,1,5,1,1,1,3,3,3,2,0,1,5,4,2,1,2,1,4,5,4,Cloud Engineer
SS00112,19,Male,Senior,Electrical Engineering,2.63,91,15,6,1,0,7,5,6,Systems & Networking,3,0,0,5,3,1,0,0,4,2,1,3,0,5,5,6,1,0,0,0,7,1,0,1,8,3,0,2,0,4,3,5,0,1,0,2,1,4,0,1,0,Embedded Systems Engineer
SS00113,25,Male,Freshman,Software Engineering,3.09,95,13,5,1,0,7,7,8,Cloud & Infrastructure,7,3,0,6,7,7,1,3,0,5,2,0,2,0,6,1,0,1,9,0,6,5,0,5,1,2,4,1,3,4,0,0,1,1,0,1,0,1,4,4,1,DevOps Engineer
SS00114,23,Male,Senior,Electrical Engineering,3.05,68,32,7,1,1,6,7,6,Cloud & Infrastructure,7,0,3,3,9,4,0,3,0,8,1,0,2,0,4,1,2,1,4,0,7,3,2,4,3,0,1,0,2,4,3,5,1,4,1,5,2,3,5,6,2,Cloud Engineer
SS00115,22,Male,Freshman,Artificial Intelligence,3.31,75,16,10,1,1,2,6,3,Web Development,5,4,2,2,1,4,2,0,4,5,0,7,0,0,0,7,0,5,0,2,2,4,9,4,1,4,0,4,3,1,0,0,7,7,4,1,6,4,0,2,6,Full Stack Developer
SS00116,21,Other,Freshman,Artificial Intelligence,2.47,82,22,7,3,1,6,4,5,Software Development,2,2,0,1,3,0,0,1,8,5,3,8,2,0,3,7,3,0,3,2,2,2,6,3,1,4,0,2,1,4,2,7,6,2,4,4,7,2,2,2,1,Backend Developer
SS00117,23,Male,Junior,Computer Science,3.09,73,13,5,2,1,5,5,5,Cybersecurity,1,2,2,2,4,1,6,0,0,0,2,0,3,4,2,0,2,6,5,0,4,0,0,2,6,0,4,3,0,4,3,3,1,1,0,4,5,0,0,5,0,SOC Analyst
SS00118,22,Male,Junior,Software Engineering,4.0,72,27,7,1,0,7,5,8,Software Development,1,0,4,2,2,5,4,3,7,2,2,7,5,7,2,3,0,5,3,3,1,0,9,0,3,5,1,4,1,6,2,5,4,3,1,3,8,4,0,0,3,Backend Developer
SS00119,21,Male,Freshman,Cybersecurity,3.31,89,26,9,0,3,8,1,5,Cybersecurity,0,2,0,0,1,4,7,3,3,0,2,0,1,2,2,0,0,2,3,1,6,4,0,5,5,4,3,7,0,0,4,4,3,4,3,2,7,3,3,0,5,Cybersecurity Analyst
SS00120,19,Male,Freshman,Computer Science,3.07,71,15,9,0,0,8,8,6,Cloud & Infrastructure,0,5,1,7,4,10,0,3,0,6,0,0,2,0,4,7,3,1,1,2,0,1,0,0,0,4,0,4,4,0,0,10,5,2,2,1,3,6,0,0,2,Automation Engineer
SS00121,22,Male,Sophomore,Data Science,3.85,77,28,5,0,2,8,3,8,Cybersecurity,2,1,1,0,3,0,6,3,0,0,4,2,0,2,3,4,0,0,3,3,5,0,1,2,7,0,2,0,0,2,2,8,0,2,0,1,7,3,3,3,1,Cybersecurity Analyst
SS00122,23,Female,Sophomore,Software Engineering,2.47,72,6,10,1,1,5,9,4,Systems & Networking,1,1,3,1,2,3,3,0,3,1,3,3,5,5,4,9,2,2,4,3,6,3,2,0,9,2,6,0,1,2,4,3,2,0,0,2,0,1,3,0,5,IT Support Engineer
SS00123,22,Female,Freshman,Data Science,3.92,76,23,7,1,3,9,5,5,Business & Analytics,1,3,5,4,2,5,1,5,6,3,0,5,0,1,4,5,0,5,4,0,1,5,0,9,3,3,7,6,10,6,3,6,0,2,4,0,8,0,2,4,0,Data Analyst
SS00124,23,Female,Sophomore,Electrical Engineering,2.98,71,12,6,2,2,10,5,8,Cloud & Infrastructure,6,2,3,3,6,1,1,0,2,6,3,2,4,2,6,2,3,0,6,0,7,3,2,0,0,1,1,2,1,5,0,2,3,3,3,4,1,0,0,6,0,Cloud Engineer
SS00125,22,Male,Senior,Business Analytics,2.54,92,13,7,2,1,8,3,7,Data & AI,1,0,4,0,1,3,2,6,0,4,3,6,1,0,4,1,3,5,3,2,2,4,4,4,3,0,7,5,6,4,7,8,1,2,3,0,7,0,6,3,4,Data Scientist
SS00126,22,Male,Freshman,Information Technology,3.0,90,18,6,0,0,10,10,6,Business & Analytics,1,1,6,0,2,5,2,7,0,1,4,4,4,4,3,3,2,1,2,2,3,2,6,5,3,2,2,0,4,3,3,2,1,2,3,0,8,10,3,1,1,Business Analyst
SS00127,25,Male,Sophomore,Computer Science,3.55,96,20,4,1,1,6,7,5,Data & AI,0,2,1,0,1,0,4,2,5,6,1,3,3,3,0,0,1,5,0,1,3,8,3,2,0,0,9,3,5,4,9,7,3,4,0,6,4,3,7,3,0,AI Engineer
SS00128,19,Female,Senior,Business Analytics,4.0,87,23,6,1,0,8,5,9,Business & Analytics,0,0,4,0,4,0,5,5,0,3,2,4,0,1,1,0,3,4,1,5,0,5,3,5,6,1,9,2,7,8,3,1,3,3,2,1,7,6,1,4,1,Data Analyst
SS00129,22,Male,Senior,Artificial Intelligence,3.04,70,29,5,2,0,5,7,7,Software Development,3,5,8,4,1,1,5,3,2,0,4,0,0,2,0,8,3,6,1,2,0,2,1,2,1,1,2,3,1,3,3,5,8,6,2,1,6,3,3,0,5,Software Engineer
SS00130,20,Male,Freshman,Computer Science,3.8,100,21,8,1,2,6,8,6,Data & AI,1,3,4,1,0,4,2,5,0,7,6,1,1,2,1,1,1,1,4,3,2,8,1,0,1,2,5,1,6,6,2,6,5,2,3,2,0,0,7,0,0,Machine Learning Engineer
SS00131,19,Male,Junior,Cybersecurity,3.11,74,29,7,1,0,6,9,7,Systems & Networking,1,1,5,4,0,2,4,0,0,0,4,1,2,1,0,5,0,3,5,2,4,3,4,4,7,1,2,4,3,1,1,1,0,5,0,3,0,1,2,3,1,IT Support Engineer
SS00132,20,Male,Freshman,Artificial Intelligence,3.14,66,23,6,1,1,7,8,8,Systems & Networking,3,3,0,2,4,4,3,1,3,3,2,2,1,0,1,6,0,5,4,0,5,1,1,2,5,4,2,1,2,1,0,2,1,0,4,3,7,3,1,0,1,IT Support Engineer
SS00133,22,Female,Junior,Software Engineering,3.12,70,15,5,0,1,8,6,8,Cybersecurity,0,6,0,1,7,3,3,1,1,2,2,3,0,1,2,0,4,0,2,2,5,2,0,1,7,0,3,2,3,2,0,7,3,0,0,1,1,2,1,2,4,Penetration Tester
SS00134,22,Female,Sophomore,Cybersecurity,3.18,88,24,5,3,2,6,6,8,Systems & Networking,4,0,3,4,4,0,0,4,0,1,5,2,0,0,2,5,1,2,4,3,6,4,1,0,6,5,2,2,5,0,0,4,3,2,5,2,1,2,2,0,7,Embedded Systems Engineer
SS00135,23,Female,Freshman,Software Engineering,3.6,84,23,6,0,1,7,8,8,Business & Analytics,0,2,4,4,2,4,2,8,0,0,3,5,3,1,0,1,4,1,4,3,5,2,2,8,0,1,4,0,10,8,0,4,0,3,3,5,6,0,0,2,3,Data Analyst
SS00136,18,Male,Freshman,Information Technology,2.86,100,17,6,0,2,10,4,6,Cybersecurity,4,3,0,1,3,2,8,1,0,6,0,1,2,4,3,6,2,0,1,1,7,0,3,3,5,4,0,0,2,0,3,2,0,5,0,1,4,0,3,4,3,Penetration Tester
SS00137,21,Male,Freshman,Artificial Intelligence,3.34,65,16,9,4,0,5,5,10,Cloud & Infrastructure,0,2,5,8,3,7,0,3,6,6,1,1,3,2,4,7,1,2,1,5,3,0,0,3,2,2,1,3,1,3,3,9,1,2,0,5,0,9,2,3,1,Automation Engineer
SS00138,20,Female,Junior,Software Engineering,3.13,85,14,6,1,2,8,5,7,Business & Analytics,1,5,1,3,0,7,5,6,0,2,0,3,3,0,4,3,4,2,0,4,1,0,5,10,2,6,7,1,6,9,0,3,1,1,4,1,6,4,5,3,0,Data Analyst
SS00139,21,Male,Freshman,Electrical Engineering,3.04,66,26,8,1,1,6,6,6,Software Development,4,5,7,1,0,1,2,0,2,0,4,3,1,2,0,5,1,6,2,2,0,2,0,0,8,0,0,0,0,1,5,6,6,4,1,2,5,5,4,1,6,Software Engineer
SS00140,21,Female,Junior,Computer Science,2.31,79,22,5,1,2,6,7,10,Software Development,4,3,6,0,0,2,0,0,1,1,1,3,2,1,2,5,2,7,0,4,0,2,4,4,2,1,4,3,1,0,0,7,7,4,3,4,6,4,1,3,4,Software Engineer
SS00141,19,Male,Junior,Business Analytics,3.06,88,15,11,2,0,7,4,9,Software Development,2,0,3,2,4,1,4,3,7,5,2,6,2,1,3,9,2,2,3,4,1,2,8,2,0,8,3,3,0,7,3,5,6,4,0,1,5,5,3,1,1,Backend Developer
SS00142,21,Female,Junior,Computer Science,3.94,87,16,7,1,0,7,8,4,Cybersecurity,0,3,0,0,0,2,8,2,1,0,2,3,7,1,0,2,1,4,0,1,8,2,4,1,9,0,0,4,2,4,2,7,0,2,5,2,8,3,0,4,1,Cybersecurity Analyst
SS00143,19,Female,Sophomore,Electrical Engineering,2.99,69,17,3,3,0,6,6,5,Cloud & Infrastructure,3,2,1,6,2,5,0,1,3,10,1,0,0,3,0,5,3,3,0,0,4,4,0,0,2,1,2,3,0,1,0,5,3,2,0,3,1,8,0,0,2,Automation Engineer
SS00144,18,Male,Senior,Artificial Intelligence,3.28,96,20,4,2,4,5,5,6,Systems & Networking,3,0,0,1,2,1,0,0,4,3,2,3,0,0,2,5,2,0,0,3,8,1,0,0,10,2,1,1,0,3,6,0,7,2,5,2,2,5,3,3,0,IT Support Engineer
SS00145,19,Male,Freshman,Electrical Engineering,3.04,89,26,8,3,0,4,6,7,Business & Analytics,2,0,6,0,0,3,2,8,2,2,0,4,0,0,1,0,1,0,1,0,4,3,0,6,3,1,0,2,0,0,2,4,6,5,2,6,8,5,2,0,0,Business Analyst
SS00146,24,Other,Senior,Information Technology,2.94,63,24,6,5,0,5,4,6,Web Development,0,2,7,4,0,3,0,0,2,3,3,3,3,0,2,8,3,7,2,2,0,4,7,3,0,9,0,7,6,0,3,0,6,6,3,2,5,3,1,0,6,Full Stack Developer
SS00147,19,Female,Junior,Data Science,3.49,73,16,9,1,1,6,6,7,Cloud & Infrastructure,6,4,1,7,5,8,1,3,1,7,3,2,0,4,6,3,3,1,8,0,7,2,1,2,0,2,3,2,5,2,2,0,5,0,2,1,2,0,4,5,4,DevOps Engineer
SS00148,23,Female,Senior,Cybersecurity,2.93,78,12,12,0,4,5,2,7,Data & AI,4,0,1,3,2,3,2,3,1,7,0,4,1,4,1,2,1,0,0,0,1,7,4,1,0,0,7,5,9,3,8,9,2,3,1,0,0,2,7,6,2,AI Engineer
SS00149,24,Male,Sophomore,Information Technology,2.76,77,23,4,2,2,7,7,5,Systems & Networking,1,1,2,5,0,4,0,2,0,6,1,3,3,0,2,9,0,3,1,4,9,0,0,1,9,3,0,3,0,4,3,5,2,4,0,2,0,2,3,6,2,Embedded Systems Engineer
SS00150,18,Female,Senior,Electrical Engineering,3.42,98,18,4,0,3,8,6,9,Business & Analytics,0,3,6,4,4,2,1,8,3,0,0,1,5,4,0,0,4,0,3,1,5,0,4,7,2,0,0,1,2,0,0,3,3,2,3,0,6,9,2,2,6,Business Analyst
SS00151,20,Male,Junior,Information Technology,3.2,98,13,6,1,1,10,4,8,Cloud & Infrastructure,2,5,2,8,2,8,0,2,0,7,3,3,3,1,0,3,2,4,2,2,2,1,2,1,0,2,2,6,0,1,1,6,3,6,1,3,0,6,5,2,3,Automation Engineer
SS00152,20,Male,Senior,Computer Science,2.89,69,24,9,2,1,7,8,5,Data & AI,0,2,1,3,2,1,0,8,1,1,0,0,5,3,3,1,0,6,3,2,1,3,4,0,3,3,7,3,9,0,7,6,0,2,4,5,10,0,9,2,5,Data Scientist
SS00153,19,Male,Freshman,Computer Science,3.43,89,20,8,1,0,3,8,6,Data & AI,3,3,3,0,0,1,0,7,4,2,2,1,4,0,0,5,0,3,3,0,0,9,0,0,1,0,8,0,4,4,5,5,3,2,4,3,6,4,7,1,2,Data Scientist
SS00154,18,Male,Junior,Data Science,3.77,77,21,5,0,1,8,6,5,Systems & Networking,0,6,0,2,5,1,1,3,5,1,5,1,0,2,0,7,8,4,2,4,5,0,2,2,5,1,2,5,0,0,2,9,3,2,1,3,3,1,0,0,4,Embedded Systems Engineer
SS00155,21,Female,Senior,Data Science,3.22,70,21,8,2,1,7,6,7,Data & AI,3,0,2,3,1,2,0,3,2,8,3,1,0,0,1,4,0,0,4,4,0,5,5,2,0,4,8,3,5,3,9,8,4,5,3,1,4,0,6,3,0,AI Engineer
SS00156,23,Female,Freshman,Artificial Intelligence,3.24,69,4,5,0,1,7,6,8,Business & Analytics,3,5,1,5,0,4,3,5,2,2,3,1,1,5,2,3,1,5,0,1,5,1,5,8,1,0,7,2,9,9,0,3,3,4,3,0,6,0,1,4,2,Data Analyst
SS00157,22,Male,Senior,Business Analytics,3.42,68,18,7,3,0,8,4,6,Cloud & Infrastructure,0,3,5,6,2,5,5,3,0,3,4,1,3,2,0,5,1,0,2,3,5,3,5,1,4,1,0,0,0,4,0,9,1,0,0,2,0,8,0,0,2,Automation Engineer
SS00158,21,Male,Sophomore,Business Analytics,3.43,87,21,11,4,2,6,6,9,Software Development,0,0,5,1,3,2,0,0,7,5,0,7,0,0,2,8,3,0,1,0,1,2,8,2,5,6,0,5,3,6,3,8,7,0,1,2,7,4,1,0,7,Backend Developer
SS00159,20,Female,Senior,Software Engineering,3.02,86,29,6,3,0,5,2,3,Web Development,4,0,2,2,2,5,0,5,0,3,5,0,2,2,2,9,0,5,2,4,3,2,6,0,3,8,0,1,0,4,1,2,8,7,3,2,7,2,3,3,5,Full Stack Developer
SS00160,21,Female,Senior,Data Science,3.57,68,23,9,0,1,3,5,6,Systems & Networking,3,2,0,0,5,5,0,1,5,1,1,1,0,0,4,4,2,4,0,0,9,3,1,4,9,2,0,1,2,1,4,4,0,2,1,1,0,2,2,3,2,Embedded Systems Engineer
SS00161,21,Male,Sophomore,Software Engineering,2.95,71,15,10,1,3,5,9,6,Data & AI,2,1,7,5,0,0,0,7,5,2,3,0,3,1,0,3,2,0,5,0,3,6,5,1,0,3,9,1,8,2,6,8,0,2,2,2,5,6,9,4,5,Data Scientist
SS00162,21,Male,Senior,Computer Science,3.12,80,10,10,0,0,5,5,7,Cybersecurity,0,1,0,0,2,1,6,1,7,3,3,0,3,1,0,6,3,3,0,0,7,1,3,3,7,3,2,0,1,2,4,7,1,4,3,5,2,0,4,1,2,Penetration Tester
SS00163,21,Male,Freshman,Electrical Engineering,2.76,76,25,6,1,0,5,6,8,Web Development,4,5,0,0,1,0,7,0,3,4,2,6,1,0,0,8,1,5,3,3,2,4,7,1,3,5,0,4,1,5,4,1,7,10,3,3,6,5,4,1,10,Full Stack Developer
SS00164,20,Male,Junior,Software Engineering,2.94,86,16,5,2,2,7,7,9,Cloud & Infrastructure,1,3,2,4,4,6,1,1,1,7,0,0,0,3,1,8,2,3,0,1,2,2,1,0,0,3,3,1,3,1,4,5,2,1,2,5,2,8,2,4,3,Automation Engineer
SS00165,21,Male,Junior,Software Engineering,3.63,100,13,5,1,3,5,8,7,Cloud & Infrastructure,2,2,3,8,1,6,1,6,5,8,1,1,3,6,2,8,0,2,0,1,2,1,1,1,1,1,2,2,4,0,2,7,2,0,2,0,2,7,0,6,2,Automation Engineer
SS00166,20,Female,Senior,Information Technology,2.9,54,22,5,0,1,5,9,4,Software Development,3,4,4,1,3,1,0,4,0,1,2,1,3,1,5,6,3,8,1,0,3,2,3,1,1,6,0,3,1,1,1,5,8,5,3,2,5,3,6,1,6,Software Engineer
SS00167,18,Female,Sophomore,Electrical Engineering,2.43,79,17,4,0,0,8,9,9,Cybersecurity,0,5,1,1,1,1,8,3,1,0,2,0,2,4,2,4,0,6,4,3,6,0,2,4,5,2,3,4,3,0,4,7,0,2,0,3,2,0,1,0,1,Penetration Tester
SS00168,20,Female,Junior,Cybersecurity,4.0,79,18,10,1,2,5,4,5,Software Development,4,3,2,5,3,4,3,0,9,2,2,7,1,2,1,9,2,1,0,2,2,3,5,0,3,9,0,5,2,7,1,4,8,0,0,4,4,0,2,2,3,Backend Developer
SS00169,18,Female,Junior,Computer Science,2.97,81,20,8,2,0,7,7,3,Data & AI,0,0,2,1,5,3,1,2,4,8,5,0,4,1,2,1,2,2,3,2,0,7,5,2,5,2,4,1,6,1,5,7,1,4,0,2,3,3,6,2,3,AI Engineer
SS00170,20,Male,Senior,Artificial Intelligence,3.16,70,29,6,0,1,8,6,7,Cybersecurity,1,3,5,3,2,2,5,1,6,1,1,4,0,3,0,3,2,3,0,1,8,1,3,2,6,1,2,1,3,1,1,4,1,1,0,0,5,1,0,4,0,SOC Analyst
SS00171,18,Female,Senior,Computer Science,2.44,66,20,7,1,2,4,6,6,Data & AI,2,7,2,4,2,0,1,2,3,7,4,0,2,4,0,4,4,0,2,2,1,4,1,1,0,0,5,0,7,4,6,8,4,2,3,1,0,0,7,2,3,Machine Learning Engineer
SS00172,18,Female,Senior,Electrical Engineering,2.16,75,18,9,1,2,9,9,8,Cloud & Infrastructure,8,0,3,10,8,9,2,4,0,8,3,2,4,1,6,2,0,2,4,4,7,1,0,1,3,3,0,0,3,0,2,2,2,4,0,0,1,5,6,10,1,DevOps Engineer
SS00173,22,Male,Senior,Artificial Intelligence,2.92,78,25,8,1,3,6,5,6,Data & AI,0,1,2,1,0,2,0,0,0,7,2,1,4,0,3,2,0,1,1,2,3,6,0,2,0,2,9,0,6,4,8,7,2,0,3,0,0,4,7,4,0,AI Engineer
SS00174,20,Male,Junior,Computer Science,2.92,70,25,7,2,2,7,6,7,Data & AI,0,2,3,4,3,1,0,1,1,6,3,6,2,1,1,2,0,2,3,2,3,7,0,3,0,0,5,3,6,0,7,4,2,2,4,5,0,2,6,3,2,AI Engineer
SS00175,20,Female,Junior,Artificial Intelligence,3.82,68,15,8,1,1,5,4,7,Cybersecurity,4,3,0,1,3,0,5,3,2,1,4,4,5,0,3,2,2,0,0,2,5,4,0,0,6,0,5,1,1,3,4,2,2,0,3,5,6,0,2,2,0,SOC Analyst
SS00176,21,Male,Senior,Computer Science,3.0,75,21,7,0,3,6,6,8,Cybersecurity,3,1,0,6,1,0,7,2,0,2,4,1,0,2,3,1,1,6,0,0,7,3,3,0,6,4,2,0,4,4,1,8,6,0,3,6,3,0,2,5,0,Penetration Tester
SS00177,19,Other,Junior,Business Analytics,2.88,63,23,5,0,1,9,9,10,Cybersecurity,3,1,3,5,0,4,4,3,5,1,3,1,3,0,2,3,4,4,1,2,4,5,3,0,7,2,0,2,0,0,1,7,4,2,4,3,5,3,3,5,3,Cybersecurity Analyst
SS00178,20,Female,Sophomore,Electrical Engineering,2.7,68,14,5,3,3,6,5,7,Software Development,3,2,6,4,3,0,2,0,3,1,1,2,2,4,3,6,3,7,1,2,2,3,1,1,6,4,0,3,2,3,2,9,7,2,4,2,7,2,2,2,6,Software Engineer
SS00179,18,Female,Freshman,Information Technology,2.83,79,30,7,3,0,6,6,8,Business & Analytics,0,3,6,0,0,5,3,4,0,1,3,0,1,2,2,0,2,0,1,1,0,3,0,6,4,1,0,1,3,5,0,0,1,2,0,3,5,4,3,3,4,Business Analyst
SS00180,21,Male,Freshman,Electrical Engineering,3.78,100,7,3,3,3,7,7,8,Systems & Networking,3,0,5,0,0,0,2,2,5,3,0,4,0,0,2,5,4,6,1,0,6,1,2,0,7,6,0,0,1,3,4,8,0,0,0,2,2,0,1,3,1,Embedded Systems Engineer
SS00181,21,Male,Junior,Electrical Engineering,3.88,72,26,6,1,2,6,9,7,Cybersecurity,2,0,1,1,0,3,8,0,0,0,2,4,3,0,1,0,0,3,5,0,7,3,0,0,10,0,1,1,0,2,2,7,2,1,1,1,5,0,0,3,2,Cybersecurity Analyst
SS00182,22,Male,Senior,Software Engineering,2.45,69,26,7,2,2,4,5,5,Data & AI,0,0,0,1,0,2,4,2,5,9,3,2,2,3,1,0,3,0,0,2,2,4,2,4,0,4,4,6,6,2,4,7,2,2,1,0,4,2,9,1,1,AI Engineer
SS00183,23,Female,Senior,Computer Science,3.13,99,18,7,2,0,10,8,5,Data & AI,4,3,4,7,2,5,1,8,1,3,3,0,1,2,0,2,4,4,0,5,4,3,2,2,5,2,9,0,4,1,9,8,6,0,4,3,6,3,7,3,3,Data Scientist
SS00184,21,Male,Senior,Electrical Engineering,3.89,85,17,6,3,1,4,8,4,Cloud & Infrastructure,2,0,3,7,4,6,1,4,5,6,2,2,3,1,4,4,1,3,3,5,4,1,4,0,4,5,4,2,1,0,2,5,0,0,1,2,2,6,4,1,0,Automation Engineer
SS00185,20,Male,Junior,Business Analytics,3.04,88,24,8,4,2,9,8,6,Data & AI,6,3,2,3,0,1,1,7,1,1,0,2,2,3,0,3,0,1,2,1,0,4,2,3,2,3,6,3,7,1,8,7,5,5,2,1,9,3,6,0,0,Data Scientist
SS00186,24,Male,Junior,Business Analytics,3.42,100,27,9,0,3,9,4,6,Web Development,1,0,0,0,0,2,1,1,0,0,5,0,1,0,4,7,0,6,5,2,1,0,4,1,2,8,0,0,1,2,2,2,7,5,4,3,6,5,5,4,2,Full Stack Developer
SS00187,20,Male,Junior,Information Technology,2.99,92,20,7,2,0,4,6,5,Software Development,2,0,4,2,2,1,3,4,2,0,6,1,2,0,0,5,0,2,1,4,0,7,5,2,0,0,2,2,1,4,5,7,8,1,2,3,6,3,0,0,5,Software Engineer
SS00188,22,Female,Junior,Software Engineering,3.38,68,22,9,3,1,7,5,6,Data & AI,1,3,2,1,0,2,4,4,0,5,0,1,0,3,1,3,1,2,0,2,0,7,5,3,2,0,8,3,7,2,6,8,5,2,0,0,3,0,7,1,0,Machine Learning Engineer
